index,subj_idx,stim,movie,rt,response,run,accuracy
312,211417,Mental,Fishing.AVI,2.15,1,0,1.0
313,211417,Random,Random mechanical.AVI,1.193,1,0,0.0
314,782561,Mental,COAXING-B.AVI,1.596,1,0,1.0
315,782561,Random,BILLIARD-A.AVI,1.566,0,0,1.0
316,782561,Random,DRIFTING-A.AVI,0.774,0,0,1.0
317,782561,Mental,Fishing.AVI,0.956,1,0,1.0
318,782561,Random,Random mechanical.AVI,1.691,0,0,1.0
319,753251,Mental,Scaring.AVI,0.662,1,1,1.0
320,753251,Mental,SEDUCING-B.AVI,0.713,1,1,1.0
321,753251,Random,STAR-A.AVI,0.958,0,1,1.0
322,753251,Mental,SURPRISING-B.AVI,0.956,1,1,1.0
323,753251,Random,TENNIS-A.AVI,0.598,0,1,1.0
324,159340,Mental,Scaring.AVI,0.536,1,1,1.0
325,159340,Mental,SEDUCING-B.AVI,0.386,1,1,1.0
326,159340,Random,STAR-A.AVI,0.647,0,1,1.0
327,159340,Mental,SURPRISING-B.AVI,0.708,1,1,1.0
328,159340,Random,TENNIS-A.AVI,0.717,0,1,1.0
334,635245,Mental,COAXING-B.AVI,1.199,1,0,1.0
335,635245,Random,BILLIARD-A.AVI,1.814,0,0,1.0
336,635245,Random,DRIFTING-A.AVI,0.989,0,0,1.0
337,635245,Mental,Fishing.AVI,1.015,1,0,1.0
338,635245,Random,Random mechanical.AVI,1.194,0,0,1.0
343,154734,Mental,Scaring.AVI,0.945,1,1,1.0
344,154734,Mental,SEDUCING-B.AVI,1.028,1,1,1.0
345,154734,Random,STAR-A.AVI,0.776,0,1,1.0
346,154734,Mental,SURPRISING-B.AVI,1.333,1,1,1.0
347,154734,Random,TENNIS-A.AVI,1.674,0,1,1.0
348,917255,Mental,COAXING-B.AVI,1.241,1,0,1.0
349,917255,Random,BILLIARD-A.AVI,0.548,0,0,1.0
350,917255,Random,DRIFTING-A.AVI,1.579,9,0,9.0
351,917255,Mental,Fishing.AVI,0.99,1,0,1.0
352,917255,Random,Random mechanical.AVI,0.676,1,0,0.0
357,485757,Mental,COAXING-B.AVI,0.944,1,0,1.0
358,485757,Random,BILLIARD-A.AVI,2.141,0,0,1.0
359,485757,Random,DRIFTING-A.AVI,0.6,9,0,9.0
360,485757,Mental,Fishing.AVI,0.674,1,0,1.0
361,485757,Random,Random mechanical.AVI,1.628,0,0,1.0
362,198047,Mental,COAXING-B.AVI,0.932,1,0,1.0
363,198047,Random,BILLIARD-A.AVI,0.656,0,0,1.0
364,198047,Random,DRIFTING-A.AVI,0.742,0,0,1.0
365,198047,Mental,Fishing.AVI,1.199,1,0,1.0
366,198047,Random,Random mechanical.AVI,0.759,0,0,1.0
367,352738,Mental,Scaring.AVI,0.485,1,1,1.0
368,352738,Mental,SEDUCING-B.AVI,0.899,1,1,1.0
369,352738,Random,STAR-A.AVI,1.292,0,1,1.0
370,352738,Mental,SURPRISING-B.AVI,0.542,1,1,1.0
371,352738,Random,TENNIS-A.AVI,1.046,0,1,1.0
372,108020,Mental,COAXING-B.AVI,1.881,1,0,1.0
373,108020,Random,BILLIARD-A.AVI,2.091,0,0,1.0
374,108020,Random,DRIFTING-A.AVI,1.33,0,0,1.0
375,108020,Mental,Fishing.AVI,1.711,1,0,1.0
376,108020,Random,Random mechanical.AVI,1.255,9,0,9.0
377,522434,Mental,Scaring.AVI,0.582,1,1,1.0
378,522434,Mental,SEDUCING-B.AVI,0.599,1,1,1.0
379,522434,Random,STAR-A.AVI,0.687,0,1,1.0
380,522434,Mental,SURPRISING-B.AVI,0.679,1,1,1.0
381,522434,Random,TENNIS-A.AVI,0.772,0,1,1.0
382,134829,Mental,COAXING-B.AVI,0.404,1,0,1.0
383,134829,Random,BILLIARD-A.AVI,0.593,0,0,1.0
384,134829,Random,DRIFTING-A.AVI,0.693,0,0,1.0
385,134829,Mental,Fishing.AVI,0.932,1,0,1.0
386,134829,Random,Random mechanical.AVI,0.913,9,0,9.0
387,959574,Mental,Scaring.AVI,0.831,1,1,1.0
388,959574,Mental,SEDUCING-B.AVI,0.64,1,1,1.0
389,959574,Random,STAR-A.AVI,0.787,0,1,1.0
390,959574,Mental,SURPRISING-B.AVI,0.762,1,1,1.0
391,959574,Random,TENNIS-A.AVI,0.72,1,1,0.0
392,316633,Mental,Scaring.AVI,0.714,1,1,1.0
393,316633,Mental,SEDUCING-B.AVI,0.593,1,1,1.0
394,316633,Random,STAR-A.AVI,0.464,0,1,1.0
395,316633,Mental,SURPRISING-B.AVI,0.517,1,1,1.0
396,316633,Random,TENNIS-A.AVI,0.901,0,1,1.0
397,139233,Mental,COAXING-B.AVI,0.79,1,0,1.0
398,139233,Random,BILLIARD-A.AVI,1.167,0,0,1.0
399,139233,Random,DRIFTING-A.AVI,1.25,0,0,1.0
400,139233,Mental,Fishing.AVI,0.749,1,0,1.0
401,139233,Random,Random mechanical.AVI,0.746,0,0,1.0
402,182436,Mental,COAXING-B.AVI,1.048,1,0,1.0
403,182436,Random,BILLIARD-A.AVI,0.704,9,0,9.0
404,182436,Random,DRIFTING-A.AVI,1.152,0,0,1.0
405,182436,Mental,Fishing.AVI,1.296,1,0,1.0
406,182436,Random,Random mechanical.AVI,1.219,9,0,9.0
407,200210,Mental,Scaring.AVI,0.874,1,1,1.0
408,200210,Mental,SEDUCING-B.AVI,0.566,1,1,1.0
409,200210,Random,STAR-A.AVI,0.39,0,1,1.0
410,200210,Mental,SURPRISING-B.AVI,0.465,1,1,1.0
411,200210,Random,TENNIS-A.AVI,0.514,0,1,1.0
412,899885,Mental,COAXING-B.AVI,1.222,1,0,1.0
413,899885,Random,BILLIARD-A.AVI,1.292,0,0,1.0
414,899885,Random,DRIFTING-A.AVI,0.993,0,0,1.0
415,899885,Mental,Fishing.AVI,1.115,1,0,1.0
416,899885,Random,Random mechanical.AVI,1.136,0,0,1.0
417,645450,Mental,COAXING-B.AVI,0.907,1,0,1.0
418,645450,Random,BILLIARD-A.AVI,0.777,0,0,1.0
419,645450,Random,DRIFTING-A.AVI,0.976,0,0,1.0
420,645450,Mental,Fishing.AVI,1.728,1,0,1.0
421,645450,Random,Random mechanical.AVI,1.188,0,0,1.0
431,206525,Mental,COAXING-B.AVI,1.513,1,0,1.0
432,206525,Random,BILLIARD-A.AVI,1.671,0,0,1.0
433,206525,Random,DRIFTING-A.AVI,0.979,0,0,1.0
434,206525,Mental,Fishing.AVI,1.02,1,0,1.0
435,206525,Random,Random mechanical.AVI,0.981,0,0,1.0
436,151425,Mental,Scaring.AVI,0.666,1,1,1.0
437,151425,Mental,SEDUCING-B.AVI,0.589,1,1,1.0
438,151425,Random,STAR-A.AVI,0.543,0,1,1.0
439,151425,Mental,SURPRISING-B.AVI,0.688,1,1,1.0
440,151425,Random,TENNIS-A.AVI,0.507,0,1,1.0
441,183741,Mental,COAXING-B.AVI,1.146,1,0,1.0
442,183741,Random,BILLIARD-A.AVI,0.501,0,0,1.0
443,183741,Random,DRIFTING-A.AVI,0.599,0,0,1.0
444,183741,Mental,Fishing.AVI,0.652,1,0,1.0
445,183741,Random,Random mechanical.AVI,1.248,1,0,0.0
461,146129,Mental,COAXING-B.AVI,1.893,1,0,1.0
462,146129,Random,BILLIARD-A.AVI,1.091,0,0,1.0
463,146129,Random,DRIFTING-A.AVI,1.229,0,0,1.0
464,146129,Mental,Fishing.AVI,1.238,1,0,1.0
465,146129,Random,Random mechanical.AVI,1.009,9,0,9.0
466,146735,Mental,COAXING-B.AVI,0.755,1,0,1.0
467,146735,Random,BILLIARD-A.AVI,1.073,0,0,1.0
468,146735,Random,DRIFTING-A.AVI,0.559,0,0,1.0
469,146735,Mental,Fishing.AVI,0.979,1,0,1.0
470,146735,Random,Random mechanical.AVI,1.322,0,0,1.0
471,196952,Mental,Scaring.AVI,1.014,1,1,1.0
472,196952,Mental,SEDUCING-B.AVI,0.631,1,1,1.0
473,196952,Random,STAR-A.AVI,0.544,0,1,1.0
474,196952,Mental,SURPRISING-B.AVI,0.497,1,1,1.0
475,196952,Random,TENNIS-A.AVI,0.559,0,1,1.0
476,196346,Mental,COAXING-B.AVI,1.0,1,0,1.0
477,196346,Random,BILLIARD-A.AVI,0.631,0,0,1.0
478,196346,Random,DRIFTING-A.AVI,0.558,0,0,1.0
479,196346,Mental,Fishing.AVI,2.145,1,0,1.0
480,196346,Random,Random mechanical.AVI,0.785,9,0,9.0
481,109830,Mental,Scaring.AVI,0.782,1,1,1.0
482,109830,Mental,SEDUCING-B.AVI,0.495,1,1,1.0
483,109830,Random,STAR-A.AVI,0.506,0,1,1.0
484,109830,Mental,SURPRISING-B.AVI,0.845,1,1,1.0
485,109830,Random,TENNIS-A.AVI,0.765,9,1,9.0
486,112516,Mental,Scaring.AVI,1.412,1,1,1.0
487,112516,Mental,SEDUCING-B.AVI,0.909,1,1,1.0
488,112516,Random,STAR-A.AVI,0.642,0,1,1.0
489,112516,Mental,SURPRISING-B.AVI,0.79,1,1,1.0
490,112516,Random,TENNIS-A.AVI,1.484,0,1,1.0
496,137431,Mental,Scaring.AVI,0.737,1,1,1.0
497,137431,Mental,SEDUCING-B.AVI,0.609,1,1,1.0
498,137431,Random,STAR-A.AVI,0.751,0,1,1.0
499,137431,Mental,SURPRISING-B.AVI,1.485,1,1,1.0
500,137431,Random,TENNIS-A.AVI,0.974,0,1,1.0
505,525541,Mental,COAXING-B.AVI,2.827,1,0,1.0
506,525541,Random,BILLIARD-A.AVI,1.763,0,0,1.0
507,525541,Random,DRIFTING-A.AVI,0.823,0,0,1.0
508,525541,Mental,Fishing.AVI,0.77,1,0,1.0
509,525541,Random,Random mechanical.AVI,1.37,0,0,1.0
510,896879,Mental,Scaring.AVI,0.984,1,1,1.0
511,896879,Mental,SEDUCING-B.AVI,0.766,1,1,1.0
512,896879,Random,STAR-A.AVI,0.61,0,1,1.0
513,896879,Mental,SURPRISING-B.AVI,0.879,1,1,1.0
514,896879,Random,TENNIS-A.AVI,0.911,0,1,1.0
515,135932,Mental,Scaring.AVI,1.217,9,1,9.0
516,135932,Mental,SEDUCING-B.AVI,0.532,1,1,1.0
517,135932,Random,STAR-A.AVI,0.388,0,1,1.0
518,135932,Mental,SURPRISING-B.AVI,0.561,1,1,1.0
519,135932,Random,TENNIS-A.AVI,0.765,0,1,1.0
520,212318,Mental,Scaring.AVI,0.816,1,1,1.0
521,212318,Mental,SEDUCING-B.AVI,0.87,1,1,1.0
522,212318,Random,STAR-A.AVI,0.553,0,1,1.0
523,212318,Mental,SURPRISING-B.AVI,0.834,1,1,1.0
524,212318,Random,TENNIS-A.AVI,0.859,9,1,9.0
525,153631,Mental,Scaring.AVI,0.64,1,1,1.0
526,153631,Mental,SEDUCING-B.AVI,0.658,1,1,1.0
527,153631,Random,STAR-A.AVI,0.633,0,1,1.0
528,153631,Mental,SURPRISING-B.AVI,0.687,1,1,1.0
529,153631,Random,TENNIS-A.AVI,0.759,9,1,9.0
530,971160,Mental,COAXING-B.AVI,0.979,1,0,1.0
531,971160,Random,BILLIARD-A.AVI,1.038,0,0,1.0
532,971160,Random,DRIFTING-A.AVI,0.805,0,0,1.0
533,971160,Mental,Fishing.AVI,0.82,1,0,1.0
534,971160,Random,Random mechanical.AVI,2.104,9,0,9.0
535,580560,Mental,Scaring.AVI,2.036,1,1,1.0
536,580560,Mental,SEDUCING-B.AVI,0.95,1,1,1.0
537,580560,Random,STAR-A.AVI,0.978,0,1,1.0
538,580560,Mental,SURPRISING-B.AVI,0.927,1,1,1.0
539,580560,Random,TENNIS-A.AVI,1.639,0,1,1.0
540,124422,Mental,COAXING-B.AVI,0.807,1,0,1.0
541,124422,Random,BILLIARD-A.AVI,0.563,0,0,1.0
542,124422,Random,DRIFTING-A.AVI,0.548,0,0,1.0
543,124422,Mental,Fishing.AVI,1.421,1,0,1.0
544,124422,Random,Random mechanical.AVI,2.546,1,0,0.0
545,211922,Mental,Scaring.AVI,0.603,1,1,1.0
546,211922,Mental,SEDUCING-B.AVI,0.375,1,1,1.0
547,211922,Random,STAR-A.AVI,0.465,0,1,1.0
548,211922,Mental,SURPRISING-B.AVI,0.709,1,1,1.0
549,211922,Random,TENNIS-A.AVI,0.835,0,1,1.0
555,118023,Mental,Scaring.AVI,0.64,1,1,1.0
556,118023,Mental,SEDUCING-B.AVI,1.147,1,1,1.0
557,118023,Random,STAR-A.AVI,0.62,0,1,1.0
558,118023,Mental,SURPRISING-B.AVI,0.987,1,1,1.0
559,118023,Random,TENNIS-A.AVI,1.12,0,1,1.0
565,213421,Mental,Scaring.AVI,1.593,1,1,1.0
566,213421,Mental,SEDUCING-B.AVI,0.904,1,1,1.0
567,213421,Random,STAR-A.AVI,2.03,0,1,1.0
568,213421,Mental,SURPRISING-B.AVI,1.002,1,1,1.0
569,213421,Random,TENNIS-A.AVI,0.919,0,1,1.0
570,131924,Mental,COAXING-B.AVI,0.772,1,0,1.0
571,131924,Random,BILLIARD-A.AVI,0.62,0,0,1.0
572,131924,Random,DRIFTING-A.AVI,0.524,0,0,1.0
573,131924,Mental,Fishing.AVI,0.979,1,0,1.0
574,131924,Random,Random mechanical.AVI,0.884,0,0,1.0
575,548250,Mental,Scaring.AVI,0.837,1,1,1.0
576,548250,Mental,SEDUCING-B.AVI,0.5,1,1,1.0
577,548250,Random,STAR-A.AVI,0.398,0,1,1.0
578,548250,Mental,SURPRISING-B.AVI,1.067,1,1,1.0
579,548250,Random,TENNIS-A.AVI,0.493,0,1,1.0
580,833148,Mental,COAXING-B.AVI,1.658,1,0,1.0
581,833148,Random,BILLIARD-A.AVI,1.599,0,0,1.0
582,833148,Random,DRIFTING-A.AVI,0.704,0,0,1.0
583,833148,Mental,Fishing.AVI,0.808,1,0,1.0
584,833148,Random,Random mechanical.AVI,1.914,1,0,0.0
590,350330,Mental,Scaring.AVI,0.693,1,1,1.0
591,350330,Mental,SEDUCING-B.AVI,0.621,1,1,1.0
592,350330,Random,STAR-A.AVI,0.589,0,1,1.0
593,350330,Mental,SURPRISING-B.AVI,0.67,1,1,1.0
594,350330,Random,TENNIS-A.AVI,0.704,0,1,1.0
595,779370,Mental,COAXING-B.AVI,1.144,1,0,1.0
596,779370,Random,BILLIARD-A.AVI,0.75,0,0,1.0
597,779370,Random,DRIFTING-A.AVI,0.97,0,0,1.0
598,779370,Mental,Fishing.AVI,0.744,0,0,0.0
599,779370,Random,Random mechanical.AVI,0.936,0,0,1.0
600,128935,Mental,Scaring.AVI,1.002,1,1,1.0
601,128935,Mental,SEDUCING-B.AVI,2.338,1,1,1.0
602,128935,Random,STAR-A.AVI,1.229,0,1,1.0
603,128935,Mental,SURPRISING-B.AVI,0.985,1,1,1.0
604,128935,Random,TENNIS-A.AVI,1.319,9,1,9.0
605,122317,Mental,Scaring.AVI,1.319,1,1,1.0
606,122317,Mental,SEDUCING-B.AVI,0.958,1,1,1.0
607,122317,Random,STAR-A.AVI,0.454,0,1,1.0
608,122317,Mental,SURPRISING-B.AVI,0.897,1,1,1.0
609,122317,Random,TENNIS-A.AVI,1.26,0,1,1.0
610,112920,Mental,Scaring.AVI,0.619,1,1,1.0
611,112920,Mental,SEDUCING-B.AVI,0.612,1,1,1.0
612,112920,Random,STAR-A.AVI,0.797,0,1,1.0
613,112920,Mental,SURPRISING-B.AVI,0.562,1,1,1.0
614,112920,Random,TENNIS-A.AVI,1.214,0,1,1.0
615,540436,Mental,COAXING-B.AVI,1.377,1,0,1.0
616,540436,Random,BILLIARD-A.AVI,1.914,0,0,1.0
617,540436,Random,DRIFTING-A.AVI,1.49,0,0,1.0
618,540436,Mental,Fishing.AVI,1.076,1,0,1.0
619,540436,Random,Random mechanical.AVI,1.111,9,0,9.0
620,167743,Mental,COAXING-B.AVI,1.172,1,0,1.0
621,167743,Random,BILLIARD-A.AVI,1.54,0,0,1.0
622,167743,Random,DRIFTING-A.AVI,1.261,0,0,1.0
623,167743,Mental,Fishing.AVI,1.33,1,0,1.0
624,167743,Random,Random mechanical.AVI,1.002,1,0,0.0
625,300719,Mental,Scaring.AVI,1.012,1,1,1.0
626,300719,Mental,SEDUCING-B.AVI,0.793,1,1,1.0
627,300719,Random,STAR-A.AVI,0.687,0,1,1.0
628,300719,Mental,SURPRISING-B.AVI,1.117,1,1,1.0
629,300719,Random,TENNIS-A.AVI,1.29,0,1,1.0
630,208327,Mental,Scaring.AVI,0.951,1,1,1.0
631,208327,Mental,SEDUCING-B.AVI,0.754,1,1,1.0
632,208327,Random,STAR-A.AVI,0.615,0,1,1.0
633,208327,Mental,SURPRISING-B.AVI,1.813,1,1,1.0
634,208327,Random,TENNIS-A.AVI,0.797,9,1,9.0
635,826353,Mental,COAXING-B.AVI,0.933,1,0,1.0
636,826353,Random,BILLIARD-A.AVI,0.947,0,0,1.0
637,826353,Random,DRIFTING-A.AVI,1.204,0,0,1.0
638,826353,Mental,Fishing.AVI,0.8,1,0,1.0
639,826353,Random,Random mechanical.AVI,1.172,0,0,1.0
640,360030,Mental,Scaring.AVI,0.96,1,1,1.0
641,360030,Mental,SEDUCING-B.AVI,0.629,1,1,1.0
642,360030,Random,STAR-A.AVI,0.845,0,1,1.0
643,360030,Mental,SURPRISING-B.AVI,0.781,1,1,1.0
644,360030,Random,TENNIS-A.AVI,0.878,0,1,1.0
645,201515,Mental,Scaring.AVI,1.021,1,1,1.0
646,201515,Mental,SEDUCING-B.AVI,0.531,1,1,1.0
647,201515,Random,STAR-A.AVI,1.671,9,1,9.0
648,201515,Mental,SURPRISING-B.AVI,0.689,1,1,1.0
649,201515,Random,TENNIS-A.AVI,1.489,1,1,0.0
650,672756,Mental,Scaring.AVI,0.906,1,1,1.0
651,672756,Mental,SEDUCING-B.AVI,0.67,1,1,1.0
652,672756,Random,STAR-A.AVI,0.575,0,1,1.0
653,672756,Mental,SURPRISING-B.AVI,0.653,1,1,1.0
654,672756,Random,TENNIS-A.AVI,1.408,0,1,1.0
658,177241,Mental,Scaring.AVI,1.017,1,1,1.0
659,177241,Mental,SEDUCING-B.AVI,0.489,1,1,1.0
660,177241,Random,STAR-A.AVI,0.964,0,1,1.0
661,177241,Mental,SURPRISING-B.AVI,1.213,1,1,1.0
662,177241,Random,TENNIS-A.AVI,0.94,0,1,1.0
663,178950,Mental,COAXING-B.AVI,0.858,1,0,1.0
664,178950,Random,BILLIARD-A.AVI,0.788,0,0,1.0
665,178950,Random,DRIFTING-A.AVI,0.754,0,0,1.0
666,178950,Mental,Fishing.AVI,0.644,1,0,1.0
667,178950,Random,Random mechanical.AVI,0.847,0,0,1.0
668,118528,Mental,Scaring.AVI,1.052,1,1,1.0
669,118528,Mental,SEDUCING-B.AVI,0.844,1,1,1.0
670,118528,Random,STAR-A.AVI,1.472,1,1,0.0
671,118528,Mental,SURPRISING-B.AVI,0.856,1,1,1.0
672,118528,Random,TENNIS-A.AVI,1.481,1,1,0.0
673,187143,Mental,COAXING-B.AVI,1.232,1,0,1.0
674,187143,Random,BILLIARD-A.AVI,1.063,0,0,1.0
675,187143,Random,DRIFTING-A.AVI,0.949,0,0,1.0
676,187143,Mental,Fishing.AVI,1.367,1,0,1.0
677,187143,Random,Random mechanical.AVI,2.451,9,0,9.0
678,463040,Mental,COAXING-B.AVI,1.625,1,0,1.0
679,463040,Random,BILLIARD-A.AVI,1.128,0,0,1.0
680,463040,Random,DRIFTING-A.AVI,1.102,0,0,1.0
681,463040,Mental,Fishing.AVI,1.507,9,0,9.0
682,463040,Random,Random mechanical.AVI,1.503,0,0,1.0
685,281135,Mental,COAXING-B.AVI,0.993,1,0,1.0
686,281135,Random,BILLIARD-A.AVI,0.614,0,0,1.0
687,281135,Random,DRIFTING-A.AVI,0.634,0,0,1.0
688,281135,Mental,Fishing.AVI,1.197,1,0,1.0
689,281135,Random,Random mechanical.AVI,0.568,0,0,1.0
690,141119,Mental,Scaring.AVI,0.541,1,1,1.0
691,141119,Mental,SEDUCING-B.AVI,0.5,1,1,1.0
692,141119,Random,STAR-A.AVI,0.476,0,1,1.0
693,141119,Mental,SURPRISING-B.AVI,0.499,1,1,1.0
694,141119,Random,TENNIS-A.AVI,1.169,0,1,1.0
695,923755,Mental,Scaring.AVI,0.571,1,1,1.0
696,923755,Mental,SEDUCING-B.AVI,0.512,1,1,1.0
697,923755,Random,STAR-A.AVI,0.336,0,1,1.0
698,923755,Mental,SURPRISING-B.AVI,0.504,1,1,1.0
699,923755,Random,TENNIS-A.AVI,0.449,0,1,1.0
700,820745,Mental,COAXING-B.AVI,1.084,1,0,1.0
701,820745,Random,BILLIARD-A.AVI,0.684,0,0,1.0
702,820745,Random,DRIFTING-A.AVI,0.718,0,0,1.0
703,820745,Mental,Fishing.AVI,0.98,1,0,1.0
704,820745,Random,Random mechanical.AVI,1.043,0,0,1.0
708,195041,Mental,COAXING-B.AVI,1.381,1,0,1.0
709,195041,Random,BILLIARD-A.AVI,0.632,0,0,1.0
710,195041,Random,DRIFTING-A.AVI,0.787,0,0,1.0
711,195041,Mental,Fishing.AVI,2.305,1,0,1.0
712,195041,Random,Random mechanical.AVI,0.583,0,0,1.0
713,198653,Mental,Scaring.AVI,0.76,1,1,1.0
714,198653,Mental,SEDUCING-B.AVI,0.682,1,1,1.0
715,198653,Random,STAR-A.AVI,0.827,9,1,9.0
716,198653,Mental,SURPRISING-B.AVI,0.653,1,1,1.0
717,198653,Random,TENNIS-A.AVI,0.763,9,1,9.0
718,239944,Mental,COAXING-B.AVI,1.128,1,0,1.0
719,239944,Random,BILLIARD-A.AVI,0.829,0,0,1.0
720,239944,Random,DRIFTING-A.AVI,0.754,0,0,1.0
721,239944,Mental,Fishing.AVI,0.87,1,0,1.0
722,239944,Random,Random mechanical.AVI,0.766,0,0,1.0
723,161832,Mental,Scaring.AVI,1.642,1,1,1.0
724,161832,Mental,SEDUCING-B.AVI,0.696,1,1,1.0
725,161832,Random,STAR-A.AVI,0.297,9,1,9.0
726,161832,Mental,SURPRISING-B.AVI,0.407,1,1,1.0
727,161832,Random,TENNIS-A.AVI,0.766,9,1,9.0
728,239136,Mental,COAXING-B.AVI,0.975,1,0,1.0
729,239136,Random,BILLIARD-A.AVI,0.734,0,0,1.0
730,239136,Random,DRIFTING-A.AVI,0.615,0,0,1.0
731,239136,Mental,Fishing.AVI,1.042,0,0,0.0
732,239136,Random,Random mechanical.AVI,1.645,0,0,1.0
733,147030,Mental,COAXING-B.AVI,0.838,1,0,1.0
734,147030,Random,BILLIARD-A.AVI,0.597,0,0,1.0
735,147030,Random,DRIFTING-A.AVI,0.714,0,0,1.0
736,147030,Mental,Fishing.AVI,0.764,1,0,1.0
737,147030,Random,Random mechanical.AVI,0.626,1,0,0.0
738,406836,Mental,COAXING-B.AVI,1.106,1,0,1.0
739,406836,Random,BILLIARD-A.AVI,0.756,0,0,1.0
740,406836,Random,DRIFTING-A.AVI,1.001,0,0,1.0
741,406836,Mental,Fishing.AVI,0.336,1,0,1.0
742,406836,Random,Random mechanical.AVI,0.448,0,0,1.0
743,361234,Mental,Scaring.AVI,0.631,1,1,1.0
744,361234,Mental,SEDUCING-B.AVI,0.906,1,1,1.0
745,361234,Random,STAR-A.AVI,0.76,0,1,1.0
746,361234,Mental,SURPRISING-B.AVI,0.935,1,1,1.0
747,361234,Random,TENNIS-A.AVI,0.814,0,1,1.0
748,590047,Mental,Scaring.AVI,0.506,1,1,1.0
749,590047,Mental,SEDUCING-B.AVI,0.334,1,1,1.0
750,590047,Random,STAR-A.AVI,1.473,0,1,1.0
751,590047,Mental,SURPRISING-B.AVI,0.87,1,1,1.0
752,590047,Random,TENNIS-A.AVI,0.307,0,1,1.0
758,248238,Mental,Scaring.AVI,0.547,1,1,1.0
759,248238,Mental,SEDUCING-B.AVI,0.603,1,1,1.0
760,248238,Random,STAR-A.AVI,0.461,0,1,1.0
761,248238,Mental,SURPRISING-B.AVI,0.632,1,1,1.0
762,248238,Random,TENNIS-A.AVI,0.599,0,1,1.0
763,356948,Mental,Scaring.AVI,2.97,9,1,9.0
764,356948,Mental,SEDUCING-B.AVI,1.099,1,1,1.0
765,356948,Random,STAR-A.AVI,0.629,0,1,1.0
766,356948,Mental,SURPRISING-B.AVI,1.232,1,1,1.0
767,356948,Random,TENNIS-A.AVI,1.093,1,1,0.0
768,856766,Mental,COAXING-B.AVI,1.391,1,0,1.0
769,856766,Random,BILLIARD-A.AVI,1.348,0,0,1.0
770,856766,Random,DRIFTING-A.AVI,1.386,0,0,1.0
771,856766,Mental,Fishing.AVI,1.799,1,0,1.0
772,856766,Random,Random mechanical.AVI,0.934,0,0,1.0
773,120717,Mental,COAXING-B.AVI,1.221,1,0,1.0
774,120717,Random,BILLIARD-A.AVI,1.563,0,0,1.0
775,120717,Random,DRIFTING-A.AVI,0.659,0,0,1.0
776,120717,Mental,Fishing.AVI,0.901,1,0,1.0
777,120717,Random,Random mechanical.AVI,0.64,0,0,1.0
778,475855,Mental,Scaring.AVI,1.45,1,1,1.0
779,475855,Mental,SEDUCING-B.AVI,1.997,9,1,9.0
780,475855,Random,STAR-A.AVI,1.06,0,1,1.0
781,475855,Mental,SURPRISING-B.AVI,1.44,1,1,1.0
782,475855,Random,TENNIS-A.AVI,1.017,0,1,1.0
783,127226,Mental,Scaring.AVI,0.855,1,1,1.0
784,127226,Mental,SEDUCING-B.AVI,0.915,1,1,1.0
785,127226,Random,STAR-A.AVI,0.431,0,1,1.0
786,127226,Mental,SURPRISING-B.AVI,1.062,1,1,1.0
787,127226,Random,TENNIS-A.AVI,0.507,0,1,1.0
793,198350,Mental,COAXING-B.AVI,0.887,1,0,1.0
794,198350,Random,BILLIARD-A.AVI,0.739,0,0,1.0
795,198350,Random,DRIFTING-A.AVI,1.174,0,0,1.0
796,198350,Mental,Fishing.AVI,0.926,1,0,1.0
797,198350,Random,Random mechanical.AVI,1.127,9,0,9.0
798,698168,Mental,Scaring.AVI,2.105,1,1,1.0
799,698168,Mental,SEDUCING-B.AVI,0.622,1,1,1.0
800,698168,Random,STAR-A.AVI,1.512,0,1,1.0
801,698168,Mental,SURPRISING-B.AVI,1.019,1,1,1.0
802,698168,Random,TENNIS-A.AVI,0.744,0,1,1.0
813,702133,Mental,Scaring.AVI,0.727,1,1,1.0
814,702133,Mental,SEDUCING-B.AVI,0.875,1,1,1.0
815,702133,Random,STAR-A.AVI,0.75,0,1,1.0
816,702133,Mental,SURPRISING-B.AVI,0.906,1,1,1.0
817,702133,Random,TENNIS-A.AVI,1.603,0,1,1.0
823,336841,Mental,Scaring.AVI,0.376,1,1,1.0
824,336841,Mental,SEDUCING-B.AVI,0.451,1,1,1.0
825,336841,Random,STAR-A.AVI,0.465,0,1,1.0
826,336841,Mental,SURPRISING-B.AVI,0.561,1,1,1.0
827,336841,Random,TENNIS-A.AVI,0.732,0,1,1.0
828,111312,Mental,COAXING-B.AVI,0.788,1,0,1.0
829,111312,Random,BILLIARD-A.AVI,2.716,0,0,1.0
830,111312,Random,DRIFTING-A.AVI,1.585,9,0,9.0
831,111312,Mental,Fishing.AVI,0.73,1,0,1.0
832,111312,Random,Random mechanical.AVI,0.769,1,0,0.0
833,148436,Mental,Scaring.AVI,1.659,1,1,1.0
834,148436,Mental,SEDUCING-B.AVI,0.756,1,1,1.0
835,148436,Random,STAR-A.AVI,0.51,0,1,1.0
836,148436,Mental,SURPRISING-B.AVI,0.791,1,1,1.0
837,148436,Random,TENNIS-A.AVI,1.279,0,1,1.0
838,395958,Mental,Scaring.AVI,0.703,1,1,1.0
839,395958,Mental,SEDUCING-B.AVI,0.629,1,1,1.0
840,395958,Random,STAR-A.AVI,1.356,0,1,1.0
841,395958,Mental,SURPRISING-B.AVI,0.79,1,1,1.0
842,395958,Random,TENNIS-A.AVI,1.077,0,1,1.0
843,180937,Mental,Scaring.AVI,0.519,1,1,1.0
