subj_idx,stim,movie,rt,response,run,accuracy,logRT
137431,Mental,SURPRISING-B.AVI,1.485,1,1,1.0,0.395414772254663
137431,Random,TENNIS-A.AVI,0.974,0,1,1.0,-0.026343975339601977
525541,Mental,COAXING-B.AVI,2.827,1,0,1.0,1.0392160787114533
525541,Random,BILLIARD-A.AVI,1.763,0,0,1.0,0.5670169034157331
525541,Random,DRIFTING-A.AVI,0.823,0,0,1.0,-0.1947990783050673
525541,Mental,Fishing.AVI,0.77,1,0,1.0,-0.2613647641344075
525541,Random,Random mechanical.AVI,1.37,0,0,1.0,0.3148107398400336
896879,Mental,Scaring.AVI,0.984,1,1,1.0,-0.016129381929883644
896879,Mental,SEDUCING-B.AVI,0.766,1,1,1.0,-0.26657310924154576
896879,Random,STAR-A.AVI,0.61,0,1,1.0,-0.4942963218147801
896879,Mental,SURPRISING-B.AVI,0.879,1,1,1.0,-0.12897038129696006
896879,Random,TENNIS-A.AVI,0.911,0,1,1.0,-0.0932123817221787
135932,Mental,SEDUCING-B.AVI,0.532,1,1,1.0,-0.6311117896404926
135932,Random,STAR-A.AVI,0.388,0,1,1.0,-0.9467499393588635
135932,Mental,SURPRISING-B.AVI,0.561,1,1,1.0,-0.5780343734594406
135932,Random,TENNIS-A.AVI,0.765,0,1,1.0,-0.2678794451556012
212318,Mental,Scaring.AVI,0.816,1,1,1.0,-0.2033409240180301
212318,Mental,SEDUCING-B.AVI,0.87,1,1,1.0,-0.13926206733350766
212318,Random,STAR-A.AVI,0.553,0,1,1.0,-0.5923972774598022
212318,Mental,SURPRISING-B.AVI,0.834,1,1,1.0,-0.18152187662339034
153631,Mental,Scaring.AVI,0.64,1,1,1.0,-0.4462871026284195
153631,Mental,SEDUCING-B.AVI,0.658,1,1,1.0,-0.4185503476568198
153631,Random,STAR-A.AVI,0.633,0,1,1.0,-0.45728485683796083
153631,Mental,SURPRISING-B.AVI,0.687,1,1,1.0,-0.37542098675978763
971160,Mental,COAXING-B.AVI,0.979,1,0,1.0,-0.021223636451626688
971160,Random,BILLIARD-A.AVI,1.038,0,0,1.0,0.03729578474369693
971160,Random,DRIFTING-A.AVI,0.805,0,0,1.0,-0.21691300156357363
971160,Mental,Fishing.AVI,0.82,1,0,1.0,-0.19845093872383832
580560,Mental,Scaring.AVI,2.036,1,1,1.0,0.7109870986882764
580560,Mental,SEDUCING-B.AVI,0.95,1,1,1.0,-0.05129329438755058
580560,Random,STAR-A.AVI,0.978,0,1,1.0,-0.022245608947319737
580560,Mental,SURPRISING-B.AVI,0.927,1,1,1.0,-0.07580171341628185
580560,Random,TENNIS-A.AVI,1.639,0,1,1.0,0.49408629976169266
124422,Mental,COAXING-B.AVI,0.807,1,0,1.0,-0.2144316107121882
124422,Random,BILLIARD-A.AVI,0.563,0,0,1.0,-0.5744756508424468
124422,Random,DRIFTING-A.AVI,0.548,0,0,1.0,-0.6014799920341214
124422,Mental,Fishing.AVI,1.421,1,0,1.0,0.3513608491149636
124422,Random,Random mechanical.AVI,2.546,1,0,0.0,0.9345235001352147
211922,Mental,Scaring.AVI,0.603,1,1,1.0,-0.5058380822549516
211922,Mental,SEDUCING-B.AVI,0.375,1,1,1.0,-0.9808292530117262
211922,Random,STAR-A.AVI,0.465,0,1,1.0,-0.7657178733947807
211922,Mental,SURPRISING-B.AVI,0.709,1,1,1.0,-0.3438997524500096
211922,Random,TENNIS-A.AVI,0.835,0,1,1.0,-0.18032355413128162
118023,Mental,Scaring.AVI,0.64,1,1,1.0,-0.4462871026284195
118023,Mental,SEDUCING-B.AVI,1.147,1,1,1.0,0.13714983814723367
118023,Random,STAR-A.AVI,0.62,0,1,1.0,-0.4780358009429998
118023,Mental,SURPRISING-B.AVI,0.987,1,1,1.0,-0.01308523954865548
118023,Random,TENNIS-A.AVI,1.12,0,1,1.0,0.11332868530700327
213421,Mental,Scaring.AVI,1.593,1,1,1.0,0.46561903092791146
213421,Mental,SEDUCING-B.AVI,0.904,1,1,1.0,-0.10092591858996053
213421,Random,STAR-A.AVI,2.03,0,1,1.0,0.7080357930536959
213421,Mental,SURPRISING-B.AVI,1.002,1,1,1.0,0.001998002662673058
213421,Random,TENNIS-A.AVI,0.919,0,1,1.0,-0.08446915662644996
131924,Mental,COAXING-B.AVI,0.772,1,0,1.0,-0.25877072895736086
131924,Random,BILLIARD-A.AVI,0.62,0,0,1.0,-0.4780358009429998
131924,Random,DRIFTING-A.AVI,0.524,0,0,1.0,-0.6462635946610948
131924,Mental,Fishing.AVI,0.979,1,0,1.0,-0.021223636451626688
131924,Random,Random mechanical.AVI,0.884,0,0,1.0,-0.1232982163444936
548250,Mental,Scaring.AVI,0.837,1,1,1.0,-0.17793120849266178
548250,Mental,SEDUCING-B.AVI,0.5,1,1,1.0,-0.6931471805599453
548250,Random,STAR-A.AVI,0.398,0,1,1.0,-0.9213032736976993
548250,Mental,SURPRISING-B.AVI,1.067,1,1,1.0,0.06485097231961627
548250,Random,TENNIS-A.AVI,0.493,0,1,1.0,-0.707246104939447
833148,Mental,COAXING-B.AVI,1.658,1,0,1.0,0.5056120567131032
833148,Random,BILLIARD-A.AVI,1.599,0,0,1.0,0.46937843385181716
833148,Random,DRIFTING-A.AVI,0.704,0,0,1.0,-0.3509769228240947
833148,Mental,Fishing.AVI,0.808,1,0,1.0,-0.2131932204610416
833148,Random,Random mechanical.AVI,1.914,1,0,0.0,0.6491952930307625
350330,Mental,Scaring.AVI,0.693,1,1,1.0,-0.3667252797922339
350330,Mental,SEDUCING-B.AVI,0.621,1,1,1.0,-0.4764241970486583
350330,Random,STAR-A.AVI,0.589,0,1,1.0,-0.5293290953305504
350330,Mental,SURPRISING-B.AVI,0.67,1,1,1.0,-0.40047756659712525
350330,Random,TENNIS-A.AVI,0.704,0,1,1.0,-0.3509769228240947
779370,Mental,COAXING-B.AVI,1.144,1,0,1.0,0.13453089295760606
779370,Random,BILLIARD-A.AVI,0.75,0,0,1.0,-0.2876820724517809
779370,Random,DRIFTING-A.AVI,0.97,0,0,1.0,-0.030459207484708574
779370,Mental,Fishing.AVI,0.744,0,0,0.0,-0.2957142441490452
779370,Random,Random mechanical.AVI,0.936,0,0,1.0,-0.06613980250454495
128935,Mental,Scaring.AVI,1.002,1,1,1.0,0.001998002662673058
128935,Mental,SEDUCING-B.AVI,2.338,1,1,1.0,0.8492958630498767
128935,Random,STAR-A.AVI,1.229,0,1,1.0,0.20620083058389785
128935,Mental,SURPRISING-B.AVI,0.985,1,1,1.0,-0.015113637810048184
122317,Mental,Scaring.AVI,1.319,1,1,1.0,0.2768738737351775
122317,Mental,SEDUCING-B.AVI,0.958,1,1,1.0,-0.04290750101127655
122317,Random,STAR-A.AVI,0.454,0,1,1.0,-0.789658080940789
122317,Mental,SURPRISING-B.AVI,0.897,1,1,1.0,-0.10869941692334091
122317,Random,TENNIS-A.AVI,1.26,0,1,1.0,0.23111172096338664
112920,Mental,Scaring.AVI,0.619,1,1,1.0,-0.47965000629754095
112920,Mental,SEDUCING-B.AVI,0.612,1,1,1.0,-0.491022996469811
112920,Random,STAR-A.AVI,0.797,0,1,1.0,-0.22690060019192196
112920,Mental,SURPRISING-B.AVI,0.562,1,1,1.0,-0.5762534290884459
112920,Random,TENNIS-A.AVI,1.214,0,1,1.0,0.1939206926373065
540436,Mental,COAXING-B.AVI,1.377,1,0,1.0,0.3199072197465178
540436,Random,BILLIARD-A.AVI,1.914,0,0,1.0,0.6491952930307625
540436,Random,DRIFTING-A.AVI,1.49,0,0,1.0,0.3987761199573678
540436,Mental,Fishing.AVI,1.076,1,0,1.0,0.07325046173959274
167743,Mental,COAXING-B.AVI,1.172,1,0,1.0,0.1587116911548208
167743,Random,BILLIARD-A.AVI,1.54,0,0,1.0,0.43178241642553783
167743,Random,DRIFTING-A.AVI,1.261,0,0,1.0,0.23190505698278244
167743,Mental,Fishing.AVI,1.33,1,0,1.0,0.28517894223366247
167743,Random,Random mechanical.AVI,1.002,1,0,0.0,0.001998002662673058
300719,Mental,Scaring.AVI,1.012,1,1,1.0,0.011928570865273812
300719,Mental,SEDUCING-B.AVI,0.793,1,1,1.0,-0.23193205734728903
300719,Random,STAR-A.AVI,0.687,0,1,1.0,-0.37542098675978763
300719,Mental,SURPRISING-B.AVI,1.117,1,1,1.0,0.11064652008706365
300719,Random,TENNIS-A.AVI,1.29,0,1,1.0,0.25464221837358075
208327,Mental,Scaring.AVI,0.951,1,1,1.0,-0.05024121643674679
208327,Mental,SEDUCING-B.AVI,0.754,1,1,1.0,-0.282362910974181
208327,Random,STAR-A.AVI,0.615,0,1,1.0,-0.4861330111756192
208327,Mental,SURPRISING-B.AVI,1.813,1,1,1.0,0.594982931772714
826353,Mental,COAXING-B.AVI,0.933,1,0,1.0,-0.06935007813479317
826353,Random,BILLIARD-A.AVI,0.947,0,0,1.0,-0.054456185796058855
826353,Random,DRIFTING-A.AVI,1.204,0,0,1.0,0.18564934688662926
826353,Mental,Fishing.AVI,0.8,1,0,1.0,-0.2231435513142097
826353,Random,Random mechanical.AVI,1.172,0,0,1.0,0.1587116911548208
360030,Mental,Scaring.AVI,0.96,1,1,1.0,-0.040821994520255166
360030,Mental,SEDUCING-B.AVI,0.629,1,1,1.0,-0.4636240222816965
360030,Random,STAR-A.AVI,0.845,0,1,1.0,-0.16841865162496325
360030,Mental,SURPRISING-B.AVI,0.781,1,1,1.0,-0.24718012914245105
360030,Random,TENNIS-A.AVI,0.878,0,1,1.0,-0.1301086853470204
201515,Mental,Scaring.AVI,1.021,1,1,1.0,0.02078253918252841
201515,Mental,SEDUCING-B.AVI,0.531,1,1,1.0,-0.6329932577401982
201515,Mental,SURPRISING-B.AVI,0.689,1,1,1.0,-0.37251400796847856
201515,Random,TENNIS-A.AVI,1.489,1,1,0.0,0.398104753701872
672756,Mental,Scaring.AVI,0.906,1,1,1.0,-0.0987159729391577
672756,Mental,SEDUCING-B.AVI,0.67,1,1,1.0,-0.40047756659712525
672756,Random,STAR-A.AVI,0.575,0,1,1.0,-0.5533852381847867
672756,Mental,SURPRISING-B.AVI,0.653,1,1,1.0,-0.42617814970570594
672756,Random,TENNIS-A.AVI,1.408,0,1,1.0,0.3421702577358506
177241,Mental,Scaring.AVI,1.017,1,1,1.0,0.016857117066422806
177241,Mental,SEDUCING-B.AVI,0.489,1,1,1.0,-0.715392789507265
177241,Random,STAR-A.AVI,0.964,0,1,1.0,-0.03666398437159147
177241,Mental,SURPRISING-B.AVI,1.213,1,1,1.0,0.19309662996191315
177241,Random,TENNIS-A.AVI,0.94,0,1,1.0,-0.06187540371808753
178950,Mental,COAXING-B.AVI,0.858,1,0,1.0,-0.15315117949417478
178950,Random,BILLIARD-A.AVI,0.788,0,0,1.0,-0.2382571891242579
178950,Random,DRIFTING-A.AVI,0.754,0,0,1.0,-0.282362910974181
178950,Mental,Fishing.AVI,0.644,1,0,1.0,-0.4400565528777834
178950,Random,Random mechanical.AVI,0.847,0,0,1.0,-0.1660545843300827
118528,Mental,Scaring.AVI,1.052,1,1,1.0,0.050693114315518165
118528,Mental,SEDUCING-B.AVI,0.844,1,1,1.0,-0.16960278438617998
118528,Random,STAR-A.AVI,1.472,1,1,0.0,0.38662202030668447
118528,Mental,SURPRISING-B.AVI,0.856,1,1,1.0,-0.15548490284039498
118528,Random,TENNIS-A.AVI,1.481,1,1,0.0,0.3927175352856618
187143,Mental,COAXING-B.AVI,1.232,1,0,1.0,0.208638865111328
187143,Random,BILLIARD-A.AVI,1.063,0,0,1.0,0.06109509935981083
187143,Random,DRIFTING-A.AVI,0.949,0,0,1.0,-0.052346480372209236
187143,Mental,Fishing.AVI,1.367,1,0,1.0,0.3126185577418125
463040,Mental,COAXING-B.AVI,1.625,1,0,1.0,0.4855078157817008
463040,Random,BILLIARD-A.AVI,1.128,0,0,1.0,0.12044615307586706
463040,Random,DRIFTING-A.AVI,1.102,0,0,1.0,0.09712671073072282
463040,Random,Random mechanical.AVI,1.503,0,0,1.0,0.40746311077083736
281135,Mental,COAXING-B.AVI,0.993,1,0,1.0,-0.007024614936964466
281135,Random,BILLIARD-A.AVI,0.614,0,0,1.0,-0.4877603508349946
281135,Random,DRIFTING-A.AVI,0.634,0,0,1.0,-0.4557063245449111
281135,Mental,Fishing.AVI,1.197,1,0,1.0,0.17981842657583616
281135,Random,Random mechanical.AVI,0.568,0,0,1.0,-0.5656338602609858
141119,Mental,Scaring.AVI,0.541,1,1,1.0,-0.6143360001356555
141119,Mental,SEDUCING-B.AVI,0.5,1,1,1.0,-0.6931471805599453
141119,Random,STAR-A.AVI,0.476,0,1,1.0,-0.7423374247507171
141119,Mental,SURPRISING-B.AVI,0.499,1,1,1.0,-0.6951491832306184
141119,Random,TENNIS-A.AVI,1.169,0,1,1.0,0.15614868248993138
923755,Mental,Scaring.AVI,0.571,1,1,1.0,-0.5603660693261269
923755,Mental,SEDUCING-B.AVI,0.512,1,1,1.0,-0.6694306539426292
923755,Random,STAR-A.AVI,0.336,0,1,1.0,-1.0906441190189327
923755,Mental,SURPRISING-B.AVI,0.504,1,1,1.0,-0.6851790109107684
923755,Random,TENNIS-A.AVI,0.449,0,1,1.0,-0.8007323912398827
820745,Mental,COAXING-B.AVI,1.084,1,0,1.0,0.08065790301745454
820745,Random,BILLIARD-A.AVI,0.684,0,0,1.0,-0.3797973613595865
820745,Random,DRIFTING-A.AVI,0.718,0,0,1.0,-0.33128570993391293
820745,Mental,Fishing.AVI,0.98,1,0,1.0,-0.020202707317519466
820745,Random,Random mechanical.AVI,1.043,0,0,1.0,0.042101176018635326
195041,Mental,COAXING-B.AVI,1.381,1,0,1.0,0.3228078744271551
195041,Random,BILLIARD-A.AVI,0.632,0,0,1.0,-0.4588658848352796
195041,Random,DRIFTING-A.AVI,0.787,0,0,1.0,-0.2395270305647338
195041,Mental,Fishing.AVI,2.305,1,0,1.0,0.835080676448612
195041,Random,Random mechanical.AVI,0.583,0,0,1.0,-0.5395680926316447
198653,Mental,Scaring.AVI,0.76,1,1,1.0,-0.2744368457017603
198653,Mental,SEDUCING-B.AVI,0.682,1,1,1.0,-0.38272562113867487
198653,Mental,SURPRISING-B.AVI,0.653,1,1,1.0,-0.42617814970570594
239944,Mental,COAXING-B.AVI,1.128,1,0,1.0,0.12044615307586706
239944,Random,BILLIARD-A.AVI,0.829,0,0,1.0,-0.18753512384684212
239944,Random,DRIFTING-A.AVI,0.754,0,0,1.0,-0.282362910974181
239944,Mental,Fishing.AVI,0.87,1,0,1.0,-0.13926206733350766
239944,Random,Random mechanical.AVI,0.766,0,0,1.0,-0.26657310924154576
161832,Mental,Scaring.AVI,1.642,1,1,1.0,0.49591501103023644
161832,Mental,SEDUCING-B.AVI,0.696,1,1,1.0,-0.3624056186477175
161832,Mental,SURPRISING-B.AVI,0.407,1,1,1.0,-0.8989420935395421
239136,Mental,COAXING-B.AVI,0.975,1,0,1.0,-0.025317807984289897
239136,Random,BILLIARD-A.AVI,0.734,0,0,1.0,-0.3092462503676215
239136,Random,DRIFTING-A.AVI,0.615,0,0,1.0,-0.4861330111756192
239136,Mental,Fishing.AVI,1.042,0,0,0.0,0.04114194333117521
239136,Random,Random mechanical.AVI,1.645,0,0,1.0,0.49774038421733524
147030,Mental,COAXING-B.AVI,0.838,1,0,1.0,-0.17673717850005405
147030,Random,BILLIARD-A.AVI,0.597,0,0,1.0,-0.515838165589535
147030,Random,DRIFTING-A.AVI,0.714,0,0,1.0,-0.33687231664255274
147030,Mental,Fishing.AVI,0.764,1,0,1.0,-0.2691874898156165
147030,Random,Random mechanical.AVI,0.626,1,0,0.0,-0.46840490788203853
406836,Mental,COAXING-B.AVI,1.106,1,0,1.0,0.10074990310014315
406836,Random,BILLIARD-A.AVI,0.756,0,0,1.0,-0.27971390280260405
406836,Random,DRIFTING-A.AVI,1.001,0,0,1.0,0.0009995003330834232
406836,Mental,Fishing.AVI,0.336,1,0,1.0,-1.0906441190189327
406836,Random,Random mechanical.AVI,0.448,0,0,1.0,-0.8029620465671519
361234,Mental,Scaring.AVI,0.631,1,1,1.0,-0.4604494164409239
361234,Mental,SEDUCING-B.AVI,0.906,1,1,1.0,-0.0987159729391577
361234,Random,STAR-A.AVI,0.76,0,1,1.0,-0.2744368457017603
361234,Mental,SURPRISING-B.AVI,0.935,1,1,1.0,-0.06720874969344999
361234,Random,TENNIS-A.AVI,0.814,0,1,1.0,-0.20579491297959682
590047,Mental,Scaring.AVI,0.506,1,1,1.0,-0.6812186096946715
590047,Mental,SEDUCING-B.AVI,0.334,1,1,1.0,-1.0966142860054366
590047,Random,STAR-A.AVI,1.473,0,1,1.0,0.3873011374804933
590047,Mental,SURPRISING-B.AVI,0.87,1,1,1.0,-0.13926206733350766
590047,Random,TENNIS-A.AVI,0.307,0,1,1.0,-1.18090753139494
248238,Mental,Scaring.AVI,0.547,1,1,1.0,-0.6033064765601558
248238,Mental,SEDUCING-B.AVI,0.603,1,1,1.0,-0.5058380822549516
248238,Random,STAR-A.AVI,0.461,0,1,1.0,-0.7743572359854884
248238,Mental,SURPRISING-B.AVI,0.632,1,1,1.0,-0.4588658848352796
248238,Random,TENNIS-A.AVI,0.599,0,1,1.0,-0.5124936808666878
356948,Mental,SEDUCING-B.AVI,1.099,1,1,1.0,0.0944006754214843
356948,Random,STAR-A.AVI,0.629,0,1,1.0,-0.4636240222816965
356948,Mental,SURPRISING-B.AVI,1.232,1,1,1.0,0.208638865111328
356948,Random,TENNIS-A.AVI,1.093,1,1,0.0,0.08892620919440149
856766,Mental,COAXING-B.AVI,1.391,1,0,1.0,0.33002291294130587
856766,Random,BILLIARD-A.AVI,1.348,0,0,1.0,0.29862201249011533
856766,Random,DRIFTING-A.AVI,1.386,0,0,1.0,0.32642190076771144
856766,Mental,Fishing.AVI,1.799,1,0,1.0,0.5872309549683961
856766,Random,Random mechanical.AVI,0.934,0,0,1.0,-0.06827884075329438
120717,Mental,COAXING-B.AVI,1.221,1,0,1.0,0.1996701951285677
120717,Random,BILLIARD-A.AVI,1.563,0,0,1.0,0.44660705143933954
120717,Random,DRIFTING-A.AVI,0.659,0,0,1.0,-0.41703174447962976
120717,Mental,Fishing.AVI,0.901,1,0,1.0,-0.10425002137379911
120717,Random,Random mechanical.AVI,0.64,0,0,1.0,-0.4462871026284195
475855,Mental,Scaring.AVI,1.45,1,1,1.0,0.371563556432483
475855,Random,STAR-A.AVI,1.06,0,1,1.0,0.058268908123975824
475855,Mental,SURPRISING-B.AVI,1.44,1,1,1.0,0.36464311358790924
475855,Random,TENNIS-A.AVI,1.017,0,1,1.0,0.016857117066422806
127226,Mental,Scaring.AVI,0.855,1,1,1.0,-0.15665381004537685
127226,Mental,SEDUCING-B.AVI,0.915,1,1,1.0,-0.0888312137066157
127226,Random,STAR-A.AVI,0.431,0,1,1.0,-0.8416471888783893
127226,Mental,SURPRISING-B.AVI,1.062,1,1,1.0,0.060153922819747144
127226,Random,TENNIS-A.AVI,0.507,0,1,1.0,-0.6792442753909539
198350,Mental,COAXING-B.AVI,0.887,1,0,1.0,-0.11991029667255755
198350,Random,BILLIARD-A.AVI,0.739,0,0,1.0,-0.3024573580339353
198350,Random,DRIFTING-A.AVI,1.174,0,0,1.0,0.16041672140590466
198350,Mental,Fishing.AVI,0.926,1,0,1.0,-0.07688104433595762
698168,Mental,Scaring.AVI,2.105,1,1,1.0,0.7443154671343447
698168,Mental,SEDUCING-B.AVI,0.622,1,1,1.0,-0.4748151862429576
698168,Random,STAR-A.AVI,1.512,0,1,1.0,0.4134332777573413
698168,Mental,SURPRISING-B.AVI,1.019,1,1,1.0,0.018821754240587667
698168,Random,TENNIS-A.AVI,0.744,0,1,1.0,-0.2957142441490452
702133,Mental,Scaring.AVI,0.727,1,1,1.0,-0.3188288014486177
702133,Mental,SEDUCING-B.AVI,0.875,1,1,1.0,-0.13353139262452263
702133,Random,STAR-A.AVI,0.75,0,1,1.0,-0.2876820724517809
702133,Mental,SURPRISING-B.AVI,0.906,1,1,1.0,-0.0987159729391577
702133,Random,TENNIS-A.AVI,1.603,0,1,1.0,0.47187687362741587
336841,Mental,Scaring.AVI,0.376,1,1,1.0,-0.9781661355922425
336841,Mental,SEDUCING-B.AVI,0.451,1,1,1.0,-0.7962879394794586
336841,Random,STAR-A.AVI,0.465,0,1,1.0,-0.7657178733947807
336841,Mental,SURPRISING-B.AVI,0.561,1,1,1.0,-0.5780343734594406
336841,Random,TENNIS-A.AVI,0.732,0,1,1.0,-0.3119747650208255
111312,Mental,COAXING-B.AVI,0.788,1,0,1.0,-0.2382571891242579
111312,Random,BILLIARD-A.AVI,2.716,0,0,1.0,0.9991602096964498
111312,Mental,Fishing.AVI,0.73,1,0,1.0,-0.31471074483970024
111312,Random,Random mechanical.AVI,0.769,1,0,0.0,-0.26266430947649305
148436,Mental,Scaring.AVI,1.659,1,1,1.0,0.5062150112083075
148436,Mental,SEDUCING-B.AVI,0.756,1,1,1.0,-0.27971390280260405
148436,Random,STAR-A.AVI,0.51,0,1,1.0,-0.6733445532637656
148436,Mental,SURPRISING-B.AVI,0.791,1,1,1.0,-0.23445731121448313
148436,Random,TENNIS-A.AVI,1.279,0,1,1.0,0.24607852259670557
395958,Mental,Scaring.AVI,0.703,1,1,1.0,-0.3523983871714722
395958,Mental,SEDUCING-B.AVI,0.629,1,1,1.0,-0.4636240222816965
395958,Random,STAR-A.AVI,1.356,0,1,1.0,0.3045391895182039
395958,Mental,SURPRISING-B.AVI,0.79,1,1,1.0,-0.23572233352106983
395958,Random,TENNIS-A.AVI,1.077,0,1,1.0,0.07417939817425147
180937,Mental,Scaring.AVI,0.519,1,1,1.0,-0.6558513958162484
180937,Mental,SEDUCING-B.AVI,0.381,1,1,1.0,-0.9649559038554361
180937,Random,STAR-A.AVI,0.969,0,1,1.0,-0.03149066709137085
180937,Mental,SURPRISING-B.AVI,0.541,1,1,1.0,-0.6143360001356555
180937,Random,TENNIS-A.AVI,0.854,0,1,1.0,-0.15782408519356722
256540,Mental,Scaring.AVI,0.649,1,1,1.0,-0.43232256227804705
256540,Mental,SEDUCING-B.AVI,0.522,1,1,1.0,-0.6500876910994983
256540,Random,STAR-A.AVI,0.906,0,1,1.0,-0.0987159729391577
256540,Mental,SURPRISING-B.AVI,0.615,1,1,1.0,-0.4861330111756192
256540,Random,TENNIS-A.AVI,0.61,0,1,1.0,-0.4942963218147801
872764,Mental,COAXING-B.AVI,1.418,1,0,1.0,0.3492474281099357
872764,Random,BILLIARD-A.AVI,0.963,0,0,1.0,-0.03770186718401153
872764,Random,DRIFTING-A.AVI,0.793,0,0,1.0,-0.23193205734728903
872764,Mental,Fishing.AVI,0.842,1,0,1.0,-0.17197526473981037
872764,Random,Random mechanical.AVI,0.924,0,0,1.0,-0.07904320734045285
321323,Mental,COAXING-B.AVI,1.315,1,0,1.0,0.27383666562972786
321323,Random,BILLIARD-A.AVI,2.064,0,0,1.0,0.7246458476193163
321323,Random,DRIFTING-A.AVI,1.041,0,0,1.0,0.04018178963283176
873968,Mental,Scaring.AVI,0.785,1,1,1.0,-0.24207156119972859
873968,Mental,SEDUCING-B.AVI,0.426,1,1,1.0,-0.8533159327127666
873968,Random,STAR-A.AVI,1.033,0,1,1.0,0.03246719013750141
873968,Mental,SURPRISING-B.AVI,0.588,1,1,1.0,-0.5310283310835102
873968,Random,TENNIS-A.AVI,0.498,0,1,1.0,-0.6971552019574841
623844,Mental,COAXING-B.AVI,1.011,1,0,1.0,0.010939940038334263
623844,Random,BILLIARD-A.AVI,0.667,0,0,1.0,-0.4049652330665133
623844,Random,DRIFTING-A.AVI,0.663,0,0,1.0,-0.4109802887962745
623844,Mental,Fishing.AVI,1.204,1,0,1.0,0.18564934688662926
623844,Random,Random mechanical.AVI,0.685,0,0,1.0,-0.3783364407199117
153025,Mental,COAXING-B.AVI,0.908,1,0,1.0,-0.09651090038084373
153025,Random,BILLIARD-A.AVI,0.503,0,0,1.0,-0.6871651088823978
153025,Random,DRIFTING-A.AVI,1.175,0,0,1.0,0.16126814759612232
153025,Mental,Fishing.AVI,1.05,1,0,1.0,0.04879016416943205
153025,Random,Random mechanical.AVI,0.759,0,0,1.0,-0.27575350158650713
246133,Mental,Scaring.AVI,0.879,1,1,1.0,-0.12897038129696006
246133,Mental,SEDUCING-B.AVI,1.02,1,1,1.0,0.01980262729617973
246133,Random,STAR-A.AVI,0.824,0,1,1.0,-0.1935847490726654
246133,Mental,SURPRISING-B.AVI,1.146,1,1,1.0,0.13627761829254775
246133,Random,TENNIS-A.AVI,0.901,0,1,1.0,-0.10425002137379911
580044,Mental,COAXING-B.AVI,1.23,1,0,1.0,0.20701416938432612
580044,Random,BILLIARD-A.AVI,1.476,0,0,1.0,0.3893357261782807
580044,Random,DRIFTING-A.AVI,1.186,0,0,1.0,0.17058630057553367
580044,Mental,Fishing.AVI,1.633,1,0,1.0,0.49041881398832804
580044,Random,Random mechanical.AVI,1.01,0,0,1.0,0.009950330853168092
769064,Mental,Scaring.AVI,0.761,1,1,1.0,-0.2731219211204512
769064,Random,STAR-A.AVI,1.139,0,1,1.0,0.1301506844650451
769064,Mental,SURPRISING-B.AVI,0.71,1,1,1.0,-0.342490308946776
769064,Random,TENNIS-A.AVI,0.549,0,1,1.0,-0.5996568374726063
178647,Mental,COAXING-B.AVI,1.191,1,0,1.0,0.1747932903731631
178647,Random,BILLIARD-A.AVI,1.968,0,0,1.0,0.6770177986300616
178647,Random,DRIFTING-A.AVI,0.823,0,0,1.0,-0.1947990783050673
178647,Mental,Fishing.AVI,0.794,1,0,1.0,-0.23067181773500128
178647,Random,Random mechanical.AVI,0.791,0,0,1.0,-0.23445731121448313
495255,Mental,Scaring.AVI,0.735,1,1,1.0,-0.3078847797693004
495255,Mental,SEDUCING-B.AVI,0.626,1,1,1.0,-0.46840490788203853
495255,Random,STAR-A.AVI,1.784,0,1,1.0,0.5788580341578177
495255,Mental,SURPRISING-B.AVI,1.008,1,1,1.0,0.007968169649176881
495255,Random,TENNIS-A.AVI,1.291,0,1,1.0,0.2554171118645054
694362,Mental,COAXING-B.AVI,0.987,1,0,1.0,-0.01308523954865548
694362,Random,BILLIARD-A.AVI,0.901,0,0,1.0,-0.10425002137379911
694362,Random,DRIFTING-A.AVI,0.589,0,0,1.0,-0.5293290953305504
694362,Mental,Fishing.AVI,2.087,1,0,1.0,0.7357276280950638
694362,Random,Random mechanical.AVI,1.764,0,0,1.0,0.5675839575845996
158136,Mental,Scaring.AVI,0.794,1,1,1.0,-0.23067181773500128
158136,Mental,SEDUCING-B.AVI,0.718,1,1,1.0,-0.33128570993391293
158136,Random,STAR-A.AVI,0.623,0,1,1.0,-0.4732087601946839
158136,Mental,SURPRISING-B.AVI,0.837,1,1,1.0,-0.17793120849266178
158136,Random,TENNIS-A.AVI,0.714,0,1,1.0,-0.33687231664255274
194746,Mental,Scaring.AVI,1.121,1,1,1.0,0.11422114409002286
194746,Mental,SEDUCING-B.AVI,0.557,1,1,1.0,-0.5851900390548529
194746,Random,STAR-A.AVI,0.485,0,1,1.0,-0.7236063880446539
194746,Mental,SURPRISING-B.AVI,1.213,1,1,1.0,0.19309662996191315
194746,Random,TENNIS-A.AVI,0.823,0,1,1.0,-0.1947990783050673
861456,Mental,Scaring.AVI,0.734,1,1,1.0,-0.3092462503676215
861456,Mental,SEDUCING-B.AVI,0.69,1,1,1.0,-0.37106368139083207
861456,Random,STAR-A.AVI,0.525,0,1,1.0,-0.6443570163905132
861456,Mental,SURPRISING-B.AVI,0.729,1,1,1.0,-0.31608154697347896
861456,Random,TENNIS-A.AVI,0.944,0,1,1.0,-0.057629112836636416
149741,Mental,Scaring.AVI,1.04,1,1,1.0,0.03922071315328133
149741,Mental,SEDUCING-B.AVI,1.131,1,1,1.0,0.1231021971339834
