subj_idx,stim,movie,rt,response
833148,Random,Random mechanical.AVI,1.914,1
119833,Mental,COAXING-B.AVI,1.232,1
119833,Random,BILLIARD-A.AVI,1.061,0
119833,Random,DRIFTING-A.AVI,0.739,0
119833,Mental,Fishing.AVI,1.443,0
119833,Random,Random mechanical.AVI,0.424,0
350330,Mental,Scaring.AVI,0.693,1
350330,Mental,SEDUCING-B.AVI,0.621,1
350330,Random,STAR-A.AVI,0.589,0
350330,Mental,SURPRISING-B.AVI,0.67,1
350330,Random,TENNIS-A.AVI,0.704,0
779370,Mental,COAXING-B.AVI,1.144,1
779370,Random,BILLIARD-A.AVI,0.75,0
779370,Random,DRIFTING-A.AVI,0.97,0
779370,Mental,Fishing.AVI,0.744,0
779370,Random,Random mechanical.AVI,0.936,0
128935,Mental,Scaring.AVI,1.002,1
128935,Mental,SEDUCING-B.AVI,2.338,1
128935,Random,STAR-A.AVI,1.229,0
128935,Mental,SURPRISING-B.AVI,0.985,1
128935,Random,TENNIS-A.AVI,1.319,9
122317,Mental,Scaring.AVI,1.319,1
122317,Mental,SEDUCING-B.AVI,0.958,1
122317,Random,STAR-A.AVI,0.454,0
122317,Mental,SURPRISING-B.AVI,0.897,1
122317,Random,TENNIS-A.AVI,1.26,0
112920,Mental,Scaring.AVI,0.619,1
112920,Mental,SEDUCING-B.AVI,0.612,1
112920,Random,STAR-A.AVI,0.797,0
112920,Mental,SURPRISING-B.AVI,0.562,1
112920,Random,TENNIS-A.AVI,1.214,0
540436,Mental,COAXING-B.AVI,1.377,1
540436,Random,BILLIARD-A.AVI,1.914,0
540436,Random,DRIFTING-A.AVI,1.49,0
540436,Mental,Fishing.AVI,1.076,1
540436,Random,Random mechanical.AVI,1.111,9
167743,Mental,COAXING-B.AVI,1.172,1
167743,Random,BILLIARD-A.AVI,1.54,0
167743,Random,DRIFTING-A.AVI,1.261,0
167743,Mental,Fishing.AVI,1.33,1
167743,Random,Random mechanical.AVI,1.002,1
300719,Mental,Scaring.AVI,1.012,1
300719,Mental,SEDUCING-B.AVI,0.793,1
300719,Random,STAR-A.AVI,0.687,0
300719,Mental,SURPRISING-B.AVI,1.117,1
300719,Random,TENNIS-A.AVI,1.29,0
208327,Mental,Scaring.AVI,0.951,1
208327,Mental,SEDUCING-B.AVI,0.754,1
208327,Random,STAR-A.AVI,0.615,0
208327,Mental,SURPRISING-B.AVI,1.813,1
208327,Random,TENNIS-A.AVI,0.797,9
826353,Mental,COAXING-B.AVI,0.933,1
826353,Random,BILLIARD-A.AVI,0.947,0
826353,Random,DRIFTING-A.AVI,1.204,0
826353,Mental,Fishing.AVI,0.8,1
826353,Random,Random mechanical.AVI,1.172,0
360030,Mental,Scaring.AVI,0.96,1
360030,Mental,SEDUCING-B.AVI,0.629,1
360030,Random,STAR-A.AVI,0.845,0
360030,Mental,SURPRISING-B.AVI,0.781,1
360030,Random,TENNIS-A.AVI,0.878,0
201515,Mental,Scaring.AVI,1.021,1
201515,Mental,SEDUCING-B.AVI,0.531,1
201515,Random,STAR-A.AVI,1.671,9
201515,Mental,SURPRISING-B.AVI,0.689,1
201515,Random,TENNIS-A.AVI,1.489,1
672756,Mental,Scaring.AVI,0.906,1
672756,Mental,SEDUCING-B.AVI,0.67,1
672756,Random,STAR-A.AVI,0.575,0
672756,Mental,SURPRISING-B.AVI,0.653,1
672756,Random,TENNIS-A.AVI,1.408,0
285345,Mental,COAXING-B.AVI,1.386,1
285345,Mental,Fishing.AVI,1.277,1
285345,Random,Random mechanical.AVI,1.343,9
177241,Mental,Scaring.AVI,1.017,1
177241,Mental,SEDUCING-B.AVI,0.489,1
177241,Random,STAR-A.AVI,0.964,0
177241,Mental,SURPRISING-B.AVI,1.213,1
177241,Random,TENNIS-A.AVI,0.94,0
178950,Mental,COAXING-B.AVI,0.858,1
178950,Random,BILLIARD-A.AVI,0.788,0
178950,Random,DRIFTING-A.AVI,0.754,0
178950,Mental,Fishing.AVI,0.644,1
178950,Random,Random mechanical.AVI,0.847,0
118528,Mental,Scaring.AVI,1.052,1
118528,Mental,SEDUCING-B.AVI,0.844,1
118528,Random,STAR-A.AVI,1.472,1
118528,Mental,SURPRISING-B.AVI,0.856,1
118528,Random,TENNIS-A.AVI,1.481,1
187143,Mental,COAXING-B.AVI,1.232,1
187143,Random,BILLIARD-A.AVI,1.063,0
187143,Random,DRIFTING-A.AVI,0.949,0
187143,Mental,Fishing.AVI,1.367,1
187143,Random,Random mechanical.AVI,2.451,9
463040,Mental,COAXING-B.AVI,1.625,1
463040,Random,BILLIARD-A.AVI,1.128,0
463040,Random,DRIFTING-A.AVI,1.102,0
463040,Mental,Fishing.AVI,1.507,9
463040,Random,Random mechanical.AVI,1.503,0
680957,Random,BILLIARD-A.AVI,2.303,0
680957,Random,Random mechanical.AVI,1.098,1
281135,Mental,COAXING-B.AVI,0.993,1
281135,Random,BILLIARD-A.AVI,0.614,0
281135,Random,DRIFTING-A.AVI,0.634,0
281135,Mental,Fishing.AVI,1.197,1
281135,Random,Random mechanical.AVI,0.568,0
141119,Mental,Scaring.AVI,0.541,1
141119,Mental,SEDUCING-B.AVI,0.5,1
141119,Random,STAR-A.AVI,0.476,0
141119,Mental,SURPRISING-B.AVI,0.499,1
141119,Random,TENNIS-A.AVI,1.169,0
923755,Mental,Scaring.AVI,0.571,1
923755,Mental,SEDUCING-B.AVI,0.512,1
923755,Random,STAR-A.AVI,0.336,0
923755,Mental,SURPRISING-B.AVI,0.504,1
923755,Random,TENNIS-A.AVI,0.449,0
820745,Mental,COAXING-B.AVI,1.084,1
820745,Random,BILLIARD-A.AVI,0.684,0
820745,Random,DRIFTING-A.AVI,0.718,0
820745,Mental,Fishing.AVI,0.98,1
820745,Random,Random mechanical.AVI,1.043,0
123824,Mental,SEDUCING-B.AVI,1.689,0
123824,Random,STAR-A.AVI,0.847,9
123824,Random,TENNIS-A.AVI,0.705,9
195041,Mental,COAXING-B.AVI,1.381,1
195041,Random,BILLIARD-A.AVI,0.632,0
195041,Random,DRIFTING-A.AVI,0.787,0
195041,Mental,Fishing.AVI,2.305,1
195041,Random,Random mechanical.AVI,0.583,0
198653,Mental,Scaring.AVI,0.76,1
198653,Mental,SEDUCING-B.AVI,0.682,1
198653,Random,STAR-A.AVI,0.827,9
198653,Mental,SURPRISING-B.AVI,0.653,1
198653,Random,TENNIS-A.AVI,0.763,9
239944,Mental,COAXING-B.AVI,1.128,1
239944,Random,BILLIARD-A.AVI,0.829,0
239944,Random,DRIFTING-A.AVI,0.754,0
239944,Mental,Fishing.AVI,0.87,1
239944,Random,Random mechanical.AVI,0.766,0
161832,Mental,Scaring.AVI,1.642,1
161832,Mental,SEDUCING-B.AVI,0.696,1
161832,Random,STAR-A.AVI,0.297,9
161832,Mental,SURPRISING-B.AVI,0.407,1
161832,Random,TENNIS-A.AVI,0.766,9
239136,Mental,COAXING-B.AVI,0.975,1
239136,Random,BILLIARD-A.AVI,0.734,0
239136,Random,DRIFTING-A.AVI,0.615,0
239136,Mental,Fishing.AVI,1.042,0
239136,Random,Random mechanical.AVI,1.645,0
147030,Mental,COAXING-B.AVI,0.838,1
147030,Random,BILLIARD-A.AVI,0.597,0
147030,Random,DRIFTING-A.AVI,0.714,0
147030,Mental,Fishing.AVI,0.764,1
147030,Random,Random mechanical.AVI,0.626,1
406836,Mental,COAXING-B.AVI,1.106,1
406836,Random,BILLIARD-A.AVI,0.756,0
406836,Random,DRIFTING-A.AVI,1.001,0
406836,Mental,Fishing.AVI,0.336,1
406836,Random,Random mechanical.AVI,0.448,0
361234,Mental,Scaring.AVI,0.631,1
361234,Mental,SEDUCING-B.AVI,0.906,1
361234,Random,STAR-A.AVI,0.76,0
361234,Mental,SURPRISING-B.AVI,0.935,1
361234,Random,TENNIS-A.AVI,0.814,0
590047,Mental,Scaring.AVI,0.506,1
590047,Mental,SEDUCING-B.AVI,0.334,1
590047,Random,STAR-A.AVI,1.473,0
590047,Mental,SURPRISING-B.AVI,0.87,1
590047,Random,TENNIS-A.AVI,0.307,0
633847,Mental,Scaring.AVI,1.255,1
633847,Mental,SEDUCING-B.AVI,1.42,1
633847,Random,STAR-A.AVI,2.079,0
633847,Mental,SURPRISING-B.AVI,1.452,1
633847,Random,TENNIS-A.AVI,1.579,0
248238,Mental,Scaring.AVI,0.547,1
248238,Mental,SEDUCING-B.AVI,0.603,1
248238,Random,STAR-A.AVI,0.461,0
248238,Mental,SURPRISING-B.AVI,0.632,1
248238,Random,TENNIS-A.AVI,0.599,0
356948,Mental,Scaring.AVI,2.97,9
356948,Mental,SEDUCING-B.AVI,1.099,1
356948,Random,STAR-A.AVI,0.629,0
356948,Mental,SURPRISING-B.AVI,1.232,1
356948,Random,TENNIS-A.AVI,1.093,1
856766,Mental,COAXING-B.AVI,1.391,1
856766,Random,BILLIARD-A.AVI,1.348,0
856766,Random,DRIFTING-A.AVI,1.386,0
856766,Mental,Fishing.AVI,1.799,1
856766,Random,Random mechanical.AVI,0.934,0
120717,Mental,COAXING-B.AVI,1.221,1
120717,Random,BILLIARD-A.AVI,1.563,0
120717,Random,DRIFTING-A.AVI,0.659,0
120717,Mental,Fishing.AVI,0.901,1
120717,Random,Random mechanical.AVI,0.64,0
475855,Mental,Scaring.AVI,1.45,1
475855,Mental,SEDUCING-B.AVI,1.997,9
475855,Random,STAR-A.AVI,1.06,0
475855,Mental,SURPRISING-B.AVI,1.44,1
475855,Random,TENNIS-A.AVI,1.017,0
127226,Mental,Scaring.AVI,0.855,1
127226,Mental,SEDUCING-B.AVI,0.915,1
127226,Random,STAR-A.AVI,0.431,0
127226,Mental,SURPRISING-B.AVI,1.062,1
127226,Random,TENNIS-A.AVI,0.507,0
127832,Mental,COAXING-B.AVI,1.792,1
127832,Random,BILLIARD-A.AVI,1.041,0
127832,Random,DRIFTING-A.AVI,1.456,0
127832,Mental,Fishing.AVI,1.552,1
127832,Random,Random mechanical.AVI,1.796,0
198350,Mental,COAXING-B.AVI,0.887,1
198350,Random,BILLIARD-A.AVI,0.739,0
198350,Random,DRIFTING-A.AVI,1.174,0
198350,Mental,Fishing.AVI,0.926,1
198350,Random,Random mechanical.AVI,1.127,9
698168,Mental,Scaring.AVI,2.105,1
698168,Mental,SEDUCING-B.AVI,0.622,1
698168,Random,STAR-A.AVI,1.512,0
698168,Mental,SURPRISING-B.AVI,1.019,1
698168,Random,TENNIS-A.AVI,0.744,0
585256,Mental,Scaring.AVI,0.846,1
585256,Mental,SEDUCING-B.AVI,0.767,1
585256,Random,STAR-A.AVI,0.634,1
585256,Mental,SURPRISING-B.AVI,0.694,1
585256,Random,TENNIS-A.AVI,2.056,1
341834,Mental,Scaring.AVI,0.548,1
341834,Mental,SEDUCING-B.AVI,0.475,1
341834,Random,STAR-A.AVI,0.297,0
341834,Mental,SURPRISING-B.AVI,0.587,1
341834,Random,TENNIS-A.AVI,0.475,0
702133,Mental,Scaring.AVI,0.727,1
702133,Mental,SEDUCING-B.AVI,0.875,1
702133,Random,STAR-A.AVI,0.75,0
702133,Mental,SURPRISING-B.AVI,0.906,1
702133,Random,TENNIS-A.AVI,1.603,0
130720,Mental,COAXING-B.AVI,0.626,1
130720,Random,BILLIARD-A.AVI,0.616,0
130720,Random,DRIFTING-A.AVI,0.567,0
130720,Mental,Fishing.AVI,0.599,1
130720,Random,Random mechanical.AVI,0.637,9
336841,Mental,Scaring.AVI,0.376,1
336841,Mental,SEDUCING-B.AVI,0.451,1
336841,Random,STAR-A.AVI,0.465,0
336841,Mental,SURPRISING-B.AVI,0.561,1
336841,Random,TENNIS-A.AVI,0.732,0
111312,Mental,COAXING-B.AVI,0.788,1
111312,Random,BILLIARD-A.AVI,2.716,0
111312,Random,DRIFTING-A.AVI,1.585,9
111312,Mental,Fishing.AVI,0.73,1
111312,Random,Random mechanical.AVI,0.769,1
148436,Mental,Scaring.AVI,1.659,1
148436,Mental,SEDUCING-B.AVI,0.756,1
148436,Random,STAR-A.AVI,0.51,0
148436,Mental,SURPRISING-B.AVI,0.791,1
148436,Random,TENNIS-A.AVI,1.279,0
395958,Mental,Scaring.AVI,0.703,1
395958,Mental,SEDUCING-B.AVI,0.629,1
395958,Random,STAR-A.AVI,1.356,0
395958,Mental,SURPRISING-B.AVI,0.79,1
395958,Random,TENNIS-A.AVI,1.077,0
180937,Mental,Scaring.AVI,0.519,1
180937,Mental,SEDUCING-B.AVI,0.381,1
180937,Random,STAR-A.AVI,0.969,0
180937,Mental,SURPRISING-B.AVI,0.541,1
180937,Random,TENNIS-A.AVI,0.854,0
256540,Mental,Scaring.AVI,0.649,1
256540,Mental,SEDUCING-B.AVI,0.522,1
256540,Random,STAR-A.AVI,0.906,0
256540,Mental,SURPRISING-B.AVI,0.615,1
256540,Random,TENNIS-A.AVI,0.61,0
141826,Mental,COAXING-B.AVI,1.223,1
141826,Random,BILLIARD-A.AVI,0.751,1
141826,Random,DRIFTING-A.AVI,1.359,0
141826,Random,Random mechanical.AVI,2.284,0
872764,Mental,COAXING-B.AVI,1.418,1
872764,Random,BILLIARD-A.AVI,0.963,0
872764,Random,DRIFTING-A.AVI,0.793,0
872764,Mental,Fishing.AVI,0.842,1
872764,Random,Random mechanical.AVI,0.924,0
321323,Mental,COAXING-B.AVI,1.315,1
321323,Random,BILLIARD-A.AVI,2.064,0
321323,Random,DRIFTING-A.AVI,1.041,0
321323,Mental,Fishing.AVI,1.161,9
321323,Random,Random mechanical.AVI,2.123,9
873968,Mental,Scaring.AVI,0.785,1
873968,Mental,SEDUCING-B.AVI,0.426,1
873968,Random,STAR-A.AVI,1.033,0
873968,Mental,SURPRISING-B.AVI,0.588,1
873968,Random,TENNIS-A.AVI,0.498,0
320826,Mental,COAXING-B.AVI,2.069,1
320826,Random,BILLIARD-A.AVI,1.28,0
320826,Random,DRIFTING-A.AVI,0.693,0
320826,Random,Random mechanical.AVI,0.643,9
623844,Mental,COAXING-B.AVI,1.011,1
623844,Random,BILLIARD-A.AVI,0.667,0
623844,Random,DRIFTING-A.AVI,0.663,0
623844,Mental,Fishing.AVI,1.204,1
623844,Random,Random mechanical.AVI,0.685,0
153025,Mental,COAXING-B.AVI,0.908,1
153025,Random,BILLIARD-A.AVI,0.503,0
153025,Random,DRIFTING-A.AVI,1.175,0
153025,Mental,Fishing.AVI,1.05,1
153025,Random,Random mechanical.AVI,0.759,0
246133,Mental,Scaring.AVI,0.879,1
246133,Mental,SEDUCING-B.AVI,1.02,1
246133,Random,STAR-A.AVI,0.824,0
246133,Mental,SURPRISING-B.AVI,1.146,1
246133,Random,TENNIS-A.AVI,0.901,0
181232,Mental,SEDUCING-B.AVI,0.592,1
181232,Random,STAR-A.AVI,0.497,0
181232,Mental,SURPRISING-B.AVI,0.804,1
181232,Random,TENNIS-A.AVI,0.464,0
580044,Mental,COAXING-B.AVI,1.23,1
580044,Random,BILLIARD-A.AVI,1.476,0
580044,Random,DRIFTING-A.AVI,1.186,0
580044,Mental,Fishing.AVI,1.633,1
580044,Random,Random mechanical.AVI,1.01,0
769064,Mental,Scaring.AVI,0.761,1
769064,Mental,SEDUCING-B.AVI,1.312,9
769064,Random,STAR-A.AVI,1.139,0
769064,Mental,SURPRISING-B.AVI,0.71,1
769064,Random,TENNIS-A.AVI,0.549,0
178647,Mental,COAXING-B.AVI,1.191,1
178647,Random,BILLIARD-A.AVI,1.968,0
178647,Random,DRIFTING-A.AVI,0.823,0
178647,Mental,Fishing.AVI,0.794,1
178647,Random,Random mechanical.AVI,0.791,0
495255,Mental,Scaring.AVI,0.735,1
495255,Mental,SEDUCING-B.AVI,0.626,1
495255,Random,STAR-A.AVI,1.784,0
495255,Mental,SURPRISING-B.AVI,1.008,1
495255,Random,TENNIS-A.AVI,1.291,0
627852,Mental,Scaring.AVI,0.636,1
627852,Mental,SEDUCING-B.AVI,0.579,1
627852,Random,STAR-A.AVI,1.279,0
627852,Mental,SURPRISING-B.AVI,0.549,1
627852,Random,TENNIS-A.AVI,1.007,0
694362,Mental,COAXING-B.AVI,0.987,1
694362,Random,BILLIARD-A.AVI,0.901,0
694362,Random,DRIFTING-A.AVI,0.589,0
694362,Mental,Fishing.AVI,2.087,1
694362,Random,Random mechanical.AVI,1.764,0
158136,Mental,Scaring.AVI,0.794,1
158136,Mental,SEDUCING-B.AVI,0.718,1
158136,Random,STAR-A.AVI,0.623,0
158136,Mental,SURPRISING-B.AVI,0.837,1
158136,Random,TENNIS-A.AVI,0.714,0
194746,Mental,Scaring.AVI,1.121,1
194746,Mental,SEDUCING-B.AVI,0.557,1
194746,Random,STAR-A.AVI,0.485,0
194746,Mental,SURPRISING-B.AVI,1.213,1
194746,Random,TENNIS-A.AVI,0.823,0
861456,Mental,Scaring.AVI,0.734,1
861456,Mental,SEDUCING-B.AVI,0.69,1
861456,Random,STAR-A.AVI,0.525,0
861456,Mental,SURPRISING-B.AVI,0.729,1
861456,Random,TENNIS-A.AVI,0.944,0
149741,Mental,Scaring.AVI,1.04,1
149741,Mental,SEDUCING-B.AVI,1.131,1
149741,Random,STAR-A.AVI,0.592,0
149741,Mental,SURPRISING-B.AVI,0.877,1
149741,Random,TENNIS-A.AVI,1.107,0
133827,Mental,COAXING-B.AVI,2.123,9
133827,Random,BILLIARD-A.AVI,1.246,0
133827,Random,DRIFTING-A.AVI,1.435,0
133827,Random,Random mechanical.AVI,0.939,9
378756,Mental,COAXING-B.AVI,0.692,1
378756,Random,BILLIARD-A.AVI,0.62,0
378756,Random,DRIFTING-A.AVI,0.416,0
378756,Mental,Fishing.AVI,0.626,1
378756,Random,Random mechanical.AVI,1.394,9
157942,Mental,COAXING-B.AVI,0.817,1
157942,Random,BILLIARD-A.AVI,0.805,0
157942,Random,DRIFTING-A.AVI,1.696,0
157942,Mental,Fishing.AVI,0.667,1
157942,Random,Random mechanical.AVI,1.925,9
877269,Mental,COAXING-B.AVI,1.816,1
877269,Random,BILLIARD-A.AVI,1.425,0
877269,Random,DRIFTING-A.AVI,1.307,0
877269,Random,Random mechanical.AVI,1.292,9
445543,Mental,Scaring.AVI,0.72,1
445543,Mental,SEDUCING-B.AVI,1.377,0
445543,Random,STAR-A.AVI,0.349,0
445543,Mental,SURPRISING-B.AVI,0.751,1
445543,Random,TENNIS-A.AVI,0.915,0
146634,Mental,COAXING-B.AVI,0.95,1
146634,Random,BILLIARD-A.AVI,1.073,0
146634,Random,DRIFTING-A.AVI,1.085,0
146634,Mental,Fishing.AVI,0.78,1
146634,Random,Random mechanical.AVI,0.943,0
173839,Mental,COAXING-B.AVI,1.398,1
173839,Random,BILLIARD-A.AVI,2.111,9
173839,Random,DRIFTING-A.AVI,1.504,9
173839,Mental,Fishing.AVI,1.607,1
173839,Random,Random mechanical.AVI,1.256,0
561949,Mental,Scaring.AVI,0.627,1
561949,Mental,SEDUCING-B.AVI,0.289,1
561949,Random,STAR-A.AVI,0.359,0
561949,Mental,SURPRISING-B.AVI,0.791,1
561949,Random,TENNIS-A.AVI,0.842,0
992673,Mental,Scaring.AVI,1.096,1
992673,Mental,SEDUCING-B.AVI,0.873,1
992673,Random,STAR-A.AVI,1.124,0
992673,Mental,SURPRISING-B.AVI,1.046,1
992673,Random,TENNIS-A.AVI,1.854,0
109325,Random,BILLIARD-A.AVI,2.277,0
109325,Random,DRIFTING-A.AVI,2.295,0
109325,Mental,Fishing.AVI,2.306,1
788674,Mental,COAXING-B.AVI,1.197,1
788674,Random,BILLIARD-A.AVI,0.983,0
788674,Random,DRIFTING-A.AVI,0.687,0
788674,Mental,Fishing.AVI,0.854,1
788674,Random,Random mechanical.AVI,0.751,0
727553,Mental,COAXING-B.AVI,1.05,1
727553,Random,BILLIARD-A.AVI,0.732,0
727553,Random,DRIFTING-A.AVI,0.719,0
727553,Mental,Fishing.AVI,0.943,9
727553,Random,Random mechanical.AVI,0.903,0
158035,Mental,COAXING-B.AVI,0.872,1
158035,Random,BILLIARD-A.AVI,0.978,0
158035,Random,DRIFTING-A.AVI,0.614,0
158035,Mental,Fishing.AVI,0.714,1
158035,Random,Random mechanical.AVI,1.074,0
414229,Mental,COAXING-B.AVI,0.949,1
414229,Random,BILLIARD-A.AVI,0.637,0
414229,Random,DRIFTING-A.AVI,0.588,0
414229,Mental,Fishing.AVI,1.044,1
414229,Random,Random mechanical.AVI,0.977,0
194645,Mental,COAXING-B.AVI,1.265,9
194645,Random,BILLIARD-A.AVI,0.701,0
194645,Random,DRIFTING-A.AVI,0.574,0
194645,Mental,Fishing.AVI,1.067,1
194645,Random,Random mechanical.AVI,0.936,9
153126,Mental,Scaring.AVI,0.817,1
153126,Mental,SEDUCING-B.AVI,0.723,1
153126,Random,STAR-A.AVI,0.803,9
153126,Mental,SURPRISING-B.AVI,0.859,1
153126,Random,TENNIS-A.AVI,0.73,1
645551,Mental,COAXING-B.AVI,1.982,1
645551,Random,BILLIARD-A.AVI,1.926,9
645551,Random,DRIFTING-A.AVI,2.217,0
645551,Mental,Fishing.AVI,0.99,1
645551,Random,Random mechanical.AVI,1.252,0
656657,Mental,COAXING-B.AVI,1.32,1
656657,Random,BILLIARD-A.AVI,1.076,0
656657,Random,DRIFTING-A.AVI,1.731,9
656657,Mental,Fishing.AVI,2.034,1
656657,Random,Random mechanical.AVI,1.077,0
412528,Mental,COAXING-B.AVI,1.38,1
412528,Random,BILLIARD-A.AVI,1.64,0
412528,Random,DRIFTING-A.AVI,0.86,0
412528,Mental,Fishing.AVI,0.748,1
412528,Random,Random mechanical.AVI,0.754,0
387959,Mental,COAXING-B.AVI,0.846,1
387959,Random,BILLIARD-A.AVI,1.194,0
387959,Random,DRIFTING-A.AVI,0.896,0
387959,Mental,Fishing.AVI,1.047,9
387959,Random,Random mechanical.AVI,1.558,0
249947,Mental,COAXING-B.AVI,0.968,1
249947,Random,BILLIARD-A.AVI,1.041,0
249947,Random,DRIFTING-A.AVI,0.871,0
249947,Mental,Fishing.AVI,0.796,1
249947,Random,Random mechanical.AVI,1.421,9
138837,Random,DRIFTING-A.AVI,1.554,0
169040,Mental,Scaring.AVI,0.819,1
169040,Mental,SEDUCING-B.AVI,0.352,1
169040,Random,STAR-A.AVI,0.391,0
169040,Mental,SURPRISING-B.AVI,0.829,1
169040,Random,TENNIS-A.AVI,1.4,0
989987,Mental,COAXING-B.AVI,0.924,1
989987,Random,BILLIARD-A.AVI,1.193,0
989987,Random,DRIFTING-A.AVI,0.668,0
989987,Mental,Fishing.AVI,1.345,1
989987,Random,Random mechanical.AVI,1.854,0
804822,Mental,Scaring.AVI,1.268,9
804822,Mental,SEDUCING-B.AVI,1.028,1
804822,Mental,SURPRISING-B.AVI,0.576,1
804822,Random,TENNIS-A.AVI,0.595,0
693764,Mental,Scaring.AVI,1.11,1
693764,Mental,SEDUCING-B.AVI,1.021,1
693764,Random,STAR-A.AVI,1.497,0
693764,Mental,SURPRISING-B.AVI,0.902,1
693764,Random,TENNIS-A.AVI,1.141,0
685058,Mental,Scaring.AVI,0.705,1
685058,Mental,SEDUCING-B.AVI,0.667,1
685058,Random,STAR-A.AVI,0.817,0
685058,Mental,SURPRISING-B.AVI,1.22,1
685058,Random,TENNIS-A.AVI,1.253,0
704238,Mental,Scaring.AVI,0.901,1
704238,Mental,SEDUCING-B.AVI,0.975,1
704238,Random,STAR-A.AVI,1.319,0
704238,Mental,SURPRISING-B.AVI,1.146,1
143426,Mental,Scaring.AVI,0.631,1
143426,Mental,SEDUCING-B.AVI,0.691,1
143426,Random,STAR-A.AVI,0.149,9
143426,Mental,SURPRISING-B.AVI,1.039,1
143426,Random,TENNIS-A.AVI,0.914,0
984472,Mental,Scaring.AVI,0.769,1
984472,Mental,SEDUCING-B.AVI,0.921,1
984472,Random,STAR-A.AVI,0.393,0
984472,Mental,SURPRISING-B.AVI,0.948,1
984472,Random,TENNIS-A.AVI,0.796,0
200311,Mental,Scaring.AVI,0.667,1
200311,Mental,SEDUCING-B.AVI,1.746,1
200311,Random,STAR-A.AVI,1.445,0
200311,Mental,SURPRISING-B.AVI,1.38,1
200311,Random,TENNIS-A.AVI,1.099,0
213017,Mental,Scaring.AVI,1.128,1
213017,Mental,SEDUCING-B.AVI,0.715,1
213017,Random,STAR-A.AVI,1.685,0
213017,Mental,SURPRISING-B.AVI,0.943,1
213017,Random,TENNIS-A.AVI,0.703,0
339847,Mental,COAXING-B.AVI,0.796,1
339847,Random,BILLIARD-A.AVI,2.731,0
339847,Random,DRIFTING-A.AVI,0.919,0
339847,Mental,Fishing.AVI,0.764,1
339847,Random,Random mechanical.AVI,0.737,9
517239,Mental,Scaring.AVI,0.879,1
517239,Mental,SEDUCING-B.AVI,0.62,1
517239,Random,STAR-A.AVI,0.601,0
517239,Mental,SURPRISING-B.AVI,0.791,1
517239,Random,TENNIS-A.AVI,1.289,0
571548,Mental,Scaring.AVI,0.763,1
571548,Mental,SEDUCING-B.AVI,0.698,1
571548,Random,STAR-A.AVI,1.127,0
571548,Mental,SURPRISING-B.AVI,0.69,1
571548,Random,TENNIS-A.AVI,1.609,0
172029,Mental,Scaring.AVI,0.972,1
172029,Mental,SEDUCING-B.AVI,0.786,1
172029,Random,STAR-A.AVI,1.053,0
172029,Mental,SURPRISING-B.AVI,1.082,1
172029,Random,TENNIS-A.AVI,0.927,0
172635,Mental,Scaring.AVI,1.036,1
172635,Mental,SEDUCING-B.AVI,0.894,1
172635,Random,STAR-A.AVI,0.808,0
172635,Mental,SURPRISING-B.AVI,0.864,1
172635,Random,TENNIS-A.AVI,0.76,9
111211,Mental,Scaring.AVI,0.551,1
111211,Mental,SEDUCING-B.AVI,0.793,1
111211,Random,STAR-A.AVI,0.693,0
111211,Mental,SURPRISING-B.AVI,0.79,1
111211,Random,TENNIS-A.AVI,1.345,0
108121,Mental,COAXING-B.AVI,1.238,1
108121,Random,BILLIARD-A.AVI,1.954,0
108121,Random,DRIFTING-A.AVI,0.778,0
108121,Mental,Fishing.AVI,0.766,1
108121,Random,Random mechanical.AVI,0.746,0
102816,Mental,Scaring.AVI,1.4,1
102816,Mental,SEDUCING-B.AVI,0.746,1
102816,Random,STAR-A.AVI,1.362,0
102816,Mental,SURPRISING-B.AVI,1.421,1
102816,Random,TENNIS-A.AVI,1.477,0
156334,Mental,COAXING-B.AVI,0.662,1
156334,Random,BILLIARD-A.AVI,0.577,0
156334,Random,DRIFTING-A.AVI,0.623,0
156334,Mental,Fishing.AVI,0.913,1
156334,Random,Random mechanical.AVI,1.114,9
518746,Mental,COAXING-B.AVI,1.578,1
518746,Random,BILLIARD-A.AVI,1.147,0
518746,Random,DRIFTING-A.AVI,1.433,0
518746,Mental,Fishing.AVI,0.744,1
518746,Random,Random mechanical.AVI,0.602,0
195849,Mental,Scaring.AVI,1.173,1
195849,Mental,SEDUCING-B.AVI,1.379,1
195849,Random,STAR-A.AVI,1.799,0
195849,Mental,SURPRISING-B.AVI,0.707,1
195849,Random,TENNIS-A.AVI,0.738,0
167238,Mental,Scaring.AVI,0.713,1
167238,Mental,SEDUCING-B.AVI,0.411,1
167238,Random,STAR-A.AVI,0.311,0
167238,Mental,SURPRISING-B.AVI,0.592,1
167238,Random,TENNIS-A.AVI,0.839,0
131419,Mental,COAXING-B.AVI,1.338,1
131419,Random,BILLIARD-A.AVI,2.009,0
131419,Random,DRIFTING-A.AVI,1.69,0
131419,Mental,Fishing.AVI,2.077,1
131419,Random,Random mechanical.AVI,1.893,0
174437,Mental,COAXING-B.AVI,0.628,1
174437,Random,BILLIARD-A.AVI,0.801,0
174437,Random,DRIFTING-A.AVI,0.769,0
174437,Mental,Fishing.AVI,1.77,1
174437,Random,Random mechanical.AVI,2.49,9
513130,Mental,Scaring.AVI,0.785,1
513130,Mental,SEDUCING-B.AVI,0.468,1
513130,Random,STAR-A.AVI,1.083,0
